id,entorno,nombre,etapa,tipo,area_responsable,descripcion,monto_contrato,comuna,barrio,direccion,lat,lng,fecha_inicio,fecha_fin_inicial,plazo_meses,porcentaje_avance,imagen_1,imagen_2,imagen_3,imagen_4,licitacion_oferta_empresa,licitacion_anio,contratacion_tipo,nro_contratacion,cuit_contratista,beneficiarios,mano_obra,compromiso,destacada,ba_elige,link_interno,pliego_descarga,expediente-numero,estudio_ambiental_descarga,financiamiento
25137,Veredas de comuna 15,Av. Lacroze: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 7 cuadras, entre A. Thomas-Av. Corrientes",29646379,15,Chacarita,"LACROZE, FEDERICO AV. 3580",-34.581345,-58.451365,07/12/2017,06/03/2018,3,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna15_reparaciondeverdaslacroze_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna15_reparaciondeverdaslacroze_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna15_reparaciondeverdaslacroze_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna15_reparaciondeverdaslacrozeantes_foto4.jpg,Naku Construcciones S.R.L,2016,,,30575292174,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-15,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25138,Veredas de comuna 2,Av. Santa Fe: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 8 cuadras, entre Callao-Pueyrredon",31570801,2,Recoleta,SANTA FE AV. 1997,-34.595674,-58.395959,15/09/2017,21/05/2018,8,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna2_reparaciondeveredassantafe_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna2_reparaciondeveredassantafeantes_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna2_reparaciondeveredassantafe_foto4.jpg,,Miavasa S.A,2016,,,30677303863,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-2,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25139,Veredas de comuna 12,Av. Triunvirato 1: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 7 cuadras, entre Monroe- La Pampa",25403204,12,Villa Urquiza,TRIUNVIRATO AV. 4355,-34.576906,-58.482151,17/11/2017,04/05/2018,6,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna12_reparaciondeverdastriunvirato_%20foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna12_reparaciondeverdastriunvirato_%20foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna12_reparaciondeverdastriunviratoantes_%20foto3.jpg,,Altote S.A,2016,,,30707431896,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-12,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25140,Veredas de comuna 12,Av. Triunvirato II: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 2 cuadra, entre Roosevelt- Dr. P. Rivera",7597179,12,Villa Urquiza,TRIUNVIRATO AV.4950,-34.5727,-58.48857,07/05/2018,31/08/2018,3,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna12_reparaciondeverdastriunvirato2_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna12_reparaciondeverdastriunvirato2_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna12_reparaciondeverdastriunvirato2antes_foto3.jpg,,Altote S.A,2016,,,30707431896,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-12,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25141,Veredas de comuna 5,Av. Medrano 1: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 4 cuadras, entre Humahuaca- Potosí",11805446,5,Almagro,MEDRANO AV.455,-34.60455,-58.42122,04/06/2018,31/12/2018,6,100,https://cdn2.buenosaires.gob.ar/baobras/veredas/ssvp_reparaciondeveredas_triunvirato_foto6_antes.jpg,,,,SACH,2016,,,,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-5,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25142,Veredas de comuna 2,Av. Callao II: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 3 cuadras, entre Córdoba- Santa Fe",11178115,2,Recoleta,CALLAO AV. 848,-34.59918,-58.39309,14/05/2018,30/09/2018,4,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna2_reparaciondeverdascallao_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/mayep_comuna2_reparaciondeverdascallaoantes_foto2.jpg,,,Bosquimano S.A,2016,,,30711470022,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-2,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25143,Veredas de comuna 9,Centro de Transbordo: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,Obra de reparación de veredas en el entorno del Centro de Transbordo de Liniers,11101211,9,Liniers,"GORDILLO, TIMOTEO 21",-34.63911,-58.52257,29/05/2018,30/09/2018,4,100,https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_espaciopublico.png,,,,Miavasa S.A,2016,,,30677303863,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-9,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25144,Veredas de comuna 9,Montiel: Reparación de veredas,Finalizada,Espacio Público,Ministerio de Ambiente y Espacio Público,"Obra compleja de 2 cuadras, entre Ibarrola- Av. Rivadavia",9064458,9,Liniers,MONTIEL 185,-34.64133,-58.52632,08/03/2018,30/06/2018,3,100,https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_espaciopublico.png,,,,Miavasa S.A,2016,,,30677303863,,,,,,https://www.buenosaires.gob.ar/baobras/veredas-de-comuna-9,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=129244,,,
25145,Destacamentos de Bomberos,Destacamento de Bomberos La Boca ,Finalizada,Arquitectura,Corporación Buenos Aires Sur,"La Obra Consiste En La RemodelacionY Refaccion Del Destacamento De Bomberos, Que Incluye La Mayoría De Los Locales. Principalmente Las Intervenciones Se Realizaron En Baños, Vestuarios, Cocina Y Espacios De Entrenamiento. Instalacion Electrica Y De Datos",1878614,4,La Boca,"Don Pedro De Mendoza Av. y Brown, Alte. Av.",-34.637859,-58.356629,16/08/2017,14/11/2017,3,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobomberoslaboca_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobomberoslaboca_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobomberoslaboca_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobomberoslaboca_foto4.jpg,A.E. Ponce Ingenieria S.A.,2017,,,30714763098,,,,,,https://www.buenosaires.gob.ar/baobras/destacamentos-de-bomberos-0,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP%20%20DESTACAMENTO%20BOMBERO%20LA%20BOCA.pdf,,,
25146,Destacamentos De Bomberos,Cuartel De Bomberos VIII - Nueva Chicago: Remodelación,Finalizada,Arquitectura,Corporación Buenos Aires Sur,"La Obra Consiste En La Refacción y Remodelación De Todo El Cuartel De Bomberos De Barracas Y Contempla El Arreglo De Baños, Dormitorios, Oficinas, Nuevas Instalaciones Eléctricas, Sanitarias y De Datos. Reparación De Filtraciones. ",7003511,9,Mataderos,"De la Torre, Lisandro  Av. 2830",-34.665748,-58.494807,06/07/2017,03/12/2017,5,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_cuarteldebomberosviiinuevachicago_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_cuarteldebomberosviiinuevachicago_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_cuarteldebomberosviiinuevachicago_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_cuarteldebomberosviiinuevachicago_foto4.jpg,Bimasur S.A.,2017,,,30714031941,,,,,,https://www.buenosaires.gob.ar/baobras/destacamentos-de-bomberos-0,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP%20-%20DESTACAMENTO%20BOMBEROS-C.D.%20CUARTEL%20VIII%20NUEVA%20CHICAGO.pdf,,,
25147,Comisarias,Destacamento Barrial:  Calle Coronel M. Chilavert N° 1928 - 1946,Finalizada,Arquitectura,Corporación Buenos Aires Sur,"La Obra Consiste En La Ampliación De Las Instalaciones Existentes De La Ex Metropolitana. Se Desarrolla En Planta Baja, Donde Se Construirán Nuevos Baños, Una Oficina, Cocina Y Comedor Para El Personal.  Se Contempla La Ejecución De Instalaciones Sanitarias: Cloacal Y De Provisión De Agua Fría, E Instalación Eléctrica.",4288880,7,Flores,"Chilavert, Martiniano, Cnel. 1926 - 1946",-34.649016,-58.432319,31/10/2017,31/12/2017,2,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobarrialchilabert_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobarrialchilabert_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobarrialchilabert_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_destacamentobarrialchilabert_foto4.jpg,DR2 Construcciones S.R.L,2017,,,30714286605,,,,,,https://www.buenosaires.gob.ar/baobras/comisarias,,,,
25148,Barrio Los Piletones,Barrio Los Piletones: Electrificación 2º Etapa,Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,La obra consiste en la ejecución de las redes de distribución eléctrica de baja tensión en el conjunto habitacional Barrio los Piletones 2° etapa,1997794,8,Villa Soldati,Plumerillo Y Asturias Av (No Oficial),-34.6658056828906,-58.4563658325246,08/08/2017,07/10/2017,2,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_tendidoelectricogabinetetableroyalumbradochpiletones_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_tendidoelectricogabinetetableroyalumbradochpiletones_foto2.JPG,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_tendidoelectricogabinetetableroyalumbradochpiletones_foto3.JPG,,Cooperativa,2017,Contratación Directa,79-CBAS-2017,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-%20Electrificacion%202%C2%B0%20Etapa%20Conj.%20Hab.%20Los%20Piletones.pdf,,,
25149,Barrio Los Piletones,Barrio Los Piletones: Puesta en Valor Pasillo y B.R. de Mz 9 y 10 – Sector lindero Lago,Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,"Las obras a ejecutar se localizan en el sector liberado del lago sobre el cual se encuentran bocas de registro que por efecto del terraplenamiento realizado es necesario elevar sus chimeneas y tapas al nuevo nivel de terreno. Por otro lado, la puesta en valor del pasaje de acceso a las manzanas 9 y 10 del barrio Los Piletones, desde el malecón del lago",941145,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,03/07/2017,02/08/2017,1,100,https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_hidraulicaeinfraestructura.png,,,,Cooperativa,2017,Licitación Pública,01-CBAS-2017,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-%20Barrio%20Los%20Piletones%20-Puesta%20en%20valor%20pasillo%20y%20%20B.R.%20de%20Mz.%209%20Y%2010.pdf,,,
25150,Barrio Los Piletones,Barrio Los Piletones: Reparaciones En Las Redes De Agua Potable Y Colectoras Cloacales,Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,"La obra consiste en la ejecución de diversas reparaciones en las cañerías de redes de provisión de agua potable, se han detectado averías que limitan su correcto funcionamiento.",3781631,8,Villa Soldati,Lacarra Av. 2700,-34.6626075156912,-58.4532532147181,18/09/2017,17/12/2017,3,100,https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_hidraulicaeinfraestructura.png,,,,Mel Contrucciones S.R.L,2017,Contratación Directa,43-CBAS-2017,33714510679,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-Reparaciones%20en%20las%20redes%20de%20Agua%20Potable%20.pdf,,,
25151,Barrio Los Piletones,"Barrio Los Piletones: Demoliciones Poligono ""A"" De Manzana 10 ",Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,La obra consiste en la demolición de las edificaciones a la necesidad de liberación del lecho Lago Soldati y se realizarán pequeños espacios de recreación.,1627060,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,11/12/2017,25/01/2018,1,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonoademanzana10_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonoademanzana10_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonoademanzana10_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonoademanzana10_foto4.jpg,Cooperativa,2017,,,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-%20Barrio%20Los%20Piletones-%20Demoliciones%20Poligono%20A%20de%20Manzana%2010.pdf,,,
25152,Barrio Los Piletones,"Barrio Los Piletones: Demoliciones Poligono""B"" Y ""E"" De Manzana 10 ",Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,La obra consiste en la demolición de las edificaciones a la necesidad de liberación del lecho Lago Soldati y se realizarán pequeños espacios de recreación.,865539,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,11/12/2017,10/01/2018,1,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonobyedemanzana10_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonobyedemanzana10_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonobyedemanzana10_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionespoligonobyedemanzana10_foto4.jpg,Cooperativa,2017,,,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-%20Demoliciones%20Poligono%20B%20y%20E%20de%20Manzana%2010.pdf,,,
25153,Barrio Los Piletones,"Barrio Los Piletones: Demoliciones Poligono ""C"" De Manzana 10 ",Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,La obra consiste en la demolición de las edificaciones a la necesidad de liberación del lecho Lago Soldati y se realizarán pequeños espacios de recreación.,977356,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,11/12/2017,10/01/2018,1,100,https://cdn2.buenosaires.gob.ar/redimensionada/cbas_demolicionespoligonofdemz10_foto1.jpg,https://cdn2.buenosaires.gob.ar/redimensionada/cbas_demolicionespoligonofdemz10_foto2.jpg,https://cdn2.buenosaires.gob.ar/redimensionada/cbas_demolicionespoligonofdemz10_foto3.jpg,https://cdn2.buenosaires.gob.ar/redimensionada/cbas_demolicionespoligonofdemz10_foto4.jpg,Cooperativa,2017,,,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-%20Demoliciones%20%20Poligono%20C%20%20de%20Manzana%2010.pdf,,,
25154,Barrio Los Piletones,"Barrio Los Piletones: Readecuación Vivienda en Poligono ""D"" De Manzana 10 - Casa 39",Finalizada,Arquitectura,Corporación Buenos Aires Sur,"La obra consiste en la readecuación de una vivienda: cocina, baño y patio de acceso, por demoliciones de viviendas aledañas al Lago Soldati",767299,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,11/12/2017,09/02/2018,2,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesreadecuacionviviendapoligonoddemanzana10casa39_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesreadecuacionviviendapoligonoddemanzana10casa39_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesreadecuacionviviendapoligonoddemanzana10casa39_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesreadecuacionviviendapoligonoddemanzana10casa39_foto4.jpg,Cooperativa,2017,Contratación Directa,06-CBAS-2018,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-%20Readecuaci%C3%B3n%20de%20viviendas%20Poligono%20D%20de%20Manzana%2010-Casa%2039.pdf,,,
25155,Barrio Los Piletones,Barrio Los Piletones: Sendero 14 De Mayo,Finalizada,Hidráulica e Infraestructura,Corporación Buenos Aires Sur,"Ejecución de una nueva calle que contempla pavimentos, pluviales, luminarias y equipamiento.",10619424,8,Villa Soldati,Sendero 14 de Mayo 3900,-34.66345,-58.459489,06/11/2017,05/01/2018,2,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonessendero14demayo_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonessendero14demayo_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonessendero14demayo_foto3.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonessendero14demayo_foto4.jpg,Bosquimano S.A,2017,Contratación Directa,48-CBAS-2017,30711470022,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-%20Barrio%20Los%20Piletones-Sendero%2014%20de%20Mayo%20.pdf,,,
25156,Barrio Los Piletones,"Barrio Los Piletones: Demolición Y Construcción De Nueva Vivienda Casa 35/36 Poligono ""D"" Manzana 10",Finalizada,Arquitectura,Corporación Buenos Aires Sur,La obra consiste en la demolición de la vivienda existente y ejecución de una nueva vivienda de una sola planta y recomponer el espacio público aledaño al lago soldati,1602823,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,11/12/2017,10/04/2018,4,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionyconstruccionnuevaviviendacasa3536poligonodmanzana10_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionyconstruccionnuevaviviendacasa3536poligonodmanzana10_foto2.jpg,,,Cooperativa,2017,,,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-Demolici%C3%B3n%20y%20construcci%C3%B3nde%20nueva%20vivienda%20Casa%2035%20y%2036%20Poligono%20D%20Mz.%2010.pdf,,,
25157,Barrio Los Piletones,"Barrio Los Piletones: Demolición Y Construcción De Nueva Vivienda Casa 31 Poligono ""D"" Manzana 10",Finalizada,Arquitectura,Corporación Buenos Aires Sur,La obra consiste en la demolición de la vivienda existente y ejecución de una nueva vivienda de una sola planta y recomponer el espacio público aledaño al lago soldati,1049221,8,Villa Soldati,Lacarra Av. 2700,-34.6594697627129,-58.4564684853148,11/12/2017,11/03/2018,3,100,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionyconstruccionnuevaviviendacasa31poligonodmanzana10_foto1.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionyconstruccionnuevaviviendacasa31poligonodmanzana10_foto2.jpg,https://cdn2.buenosaires.gob.ar/baobras/editadas1/corporacionbasur_lospiletonesdemolicionyconstruccionnuevaviviendacasa31poligonodmanzana10_foto3.jpg,,Cooperativa,2017,,,,,,SI,,,https://www.buenosaires.gob.ar/baobras/barrio-los-piletones,https://cdn2.buenosaires.gob.ar/baobras/pliegos2/PETP-Barrio%20Los%20Piletones-Demolici%C3%B3n%20y%20construcci%C3%B3n%20de%20nueva%20vivienda%20%20CASA%2031%20Pol%C3%ADgono%20D%20Mz.%2010.pdf,,,
